character_id,name,normalized_name,gender,word_count,line_count,episode_count
2646,Ginger,ginger,NA,122,15,2
4540,Joseph,joseph,NA,122,15,1
713,Alien,alien,NA,121,14,7
1633,Prime Minister,prime minister,NA,121,10,2
3394,Prof. Huntington,prof huntington,NA,121,12,1
5423,Queen Elizabeth,queen elizabeth,NA,121,14,1
878,Soldier #1,soldier 1,NA,121,15,7
6679,STIG,stig,NA,121,12,1
2098,Chase,chase,NA,120,14,2
6616,DEMON TEACHER,demon teacher,NA,120,8,1
6593,JEFF ROSS,jeff ross,NA,120,7,1
2688,John Madden,john madden,NA,120,6,1
5118,Shady,shady,NA,120,18,1
26,Lewis Clark,lewis clark,NA,119,19,15
2729,Omnitouch Rep,omnitouch rep,NA,119,9,1
5153,Annette,annette,NA,118,13,1
3098,Dr. Stephen Hawking,dr stephen hawking,NA,118,10,4
2462,Drill Instructor,drill instructor,NA,118,9,1
5043,Husband #2,husband 2,NA,118,11,1
2795,Jerry Rude,jerry rude,NA,118,10,1
3655,Keith Richards,keith richards,NA,118,16,1
310,Librarian,librarian,NA,118,13,7
4879,George W. Bush,george w bush,NA,117,13,4
6254,Mav,mav,NA,117,12,1
4327,Robert Wagner,robert wagner,NA,117,6,1
6315,School Therapist,school therapist,NA,117,9,1
4912,Tabloid Editor,tabloid editor,NA,117,5,1
2791,Arthur Fortune,arthur fortune,NA,116,12,1
5720,Dr. Thurston,dr thurston,NA,116,11,1
6506,Monsarno Rep,monsarno rep,NA,116,9,1
3128,Roger Daltrey,roger daltrey,NA,116,14,1
5255,Sylvia,sylvia,NA,116,17,1
2259,Big Daddy,big daddy,NA,115,7,1
850,Company,company,NA,115,9,2
5495,Gwendolyn,gwendolyn,NA,115,13,1
1789,Wolf,wolf,NA,115,5,2
5708,Chairman,chairman,NA,114,7,1
5739,Erik,erik,NA,114,15,1
2176,June,june,NA,114,12,1
228,Maitre D',maitre d,NA,114,13,5
632,Millicent,millicent,NA,114,10,1
1286,Newsreel Announcer,newsreel announcer,NA,114,10,1
1144,Paul Harvey,paul harvey,NA,114,5,2
1447,Quimby's Lawyer,quimbys lawyer,NA,114,6,1
4926,Troll Moe,troll moe,NA,114,10,1
423,Female Singer,female singer,NA,113,12,5
4727,Marbles,marbles,NA,113,13,1
372,MCINTYRE,mcintyre,NA,113,7,1
929,Old Man,old man,NA,113,11,6
828,Smokin' Joe Frazier,smokin joe frazier,NA,113,9,2
68,Sylvia Winfield,sylvia winfield,NA,113,8,4
6269,Caricature,caricature,NA,112,4,1
3004,Clay Babcock,clay babcock,NA,112,11,1
506,Guard #1,guard 1,NA,112,16,8
364,LARRY KING V.O.,larry king vo,NA,112,4,1
686,M.C.,mc,NA,112,5,5
3660,Tom Petty,tom petty,NA,112,12,1
1189,Benjamin,benjamin,NA,111,14,5
5080,Jon Stewart,jon stewart,NA,111,8,1
3735,Judge #1,judge 1,NA,111,8,1
1393,Priest,priest,NA,111,9,4
57,Smilin' Joe Fission,smilin joe fission,NA,111,8,1
685,Driver,driver,NA,110,14,12
860,Insurance Agent,insurance agent,NA,110,14,3
6045,Shepard Fairey,shepard fairey,NA,110,11,1
5242,Warrior Statue,warrior statue,NA,110,7,1
2573,Jerry Springer,jerry springer,NA,109,9,1
2669,Postmaster Bill,postmaster bill,NA,109,7,1
2988,State Comptroller Atkins,state comptroller atkins,NA,109,9,3
628,Teenager,teenager,NA,109,12,5
172,Workers,workers,NA,109,23,9
857,Abraham Lincoln,abraham lincoln,NA,108,12,7
5283,Amid,amid,NA,108,12,1
5109,Bonnie,bonnie,NA,108,11,2
5081,CAMPAIGN ANNOUNCER,campaign announcer,NA,108,10,1
3590,Carrie,carrie,NA,108,15,1
5452,Director #2,director 2,NA,108,11,1
666,Hans,hans,NA,108,6,1
734,Romantic Lover Voice,romantic lover voice,NA,108,4,1
2115,Young Dr. Foster,young dr foster,NA,108,8,1
321,Audience,audience,NA,107,40,27
5464,Australian Woman,australian woman,NA,107,6,1
604,Caller,caller,NA,107,5,4
1399,Congregation,congregation,NA,107,10,7
4282,Deion Overstreet,deion overstreet,NA,107,9,1
4689,Good-looking Bachelor,good-looking bachelor,NA,107,10,1
931,Mailman,mailman,NA,107,15,9
911,MCCLURE,mcclure,NA,107,9,1
838,Queen Elizabeth II,queen elizabeth ii,NA,107,8,3
1914,Amendment,amendment,NA,106,5,1
2039,Businesswoman,businesswoman,NA,106,9,3
2124,Leonard Nimoy,leonard nimoy,NA,106,7,1
2756,Moses/milhouse,mosesmilhouse,NA,106,16,1
3018,Qtoktok,qtoktok,NA,106,12,1
2941,Ramrod,ramrod,NA,106,11,1
4860,24-Year-Old Homer,24-year-old homer,NA,105,12,1
1538,Ashley,ashley,NA,105,11,3
834,Campers,campers,NA,105,11,2
1186,Dean,dean,NA,105,12,3
5738,Fit Tony,fit tony,NA,105,10,1
3562,Jenkins,jenkins,NA,105,8,1
2351,Joe Namath,joe namath,NA,105,7,2
1646,Mel Brooks,mel brooks,NA,105,8,1
2731,New Age Clerk,new age clerk,NA,105,10,1
5303,Prof. Hobbes,prof hobbes,NA,105,8,1
2397,Spud,spud,NA,105,13,1
1734,Veterinarian,veterinarian,NA,105,5,2
590,Aristotle,aristotle,NA,104,7,2
2490,Mission Impossible Voice,mission impossible voice,NA,104,8,1
3684,Mountain Man,mountain man,NA,104,10,2
2723,Sergeant Crew,sergeant crew,NA,104,5,1
531,TRUONG,truong,NA,104,2,1
4316,Veronica,veronica,NA,104,9,1
1483,Üter,Üter,NA,104,15,14
5699,Edmund,edmund,NA,103,13,1
4077,Indigent Man,indigent man,NA,103,10,1
6677,KING TOOT,king toot,NA,103,8,1
2033,KODOS-CLINTON,kodos-clinton,NA,103,6,1
5231,Lucky Jim,lucky jim,NA,103,6,1
3083,Thought Bubble Homer,thought bubble homer,NA,103,8,7
149,Usher,usher,NA,103,12,9
1356,Young Man,young man,NA,103,10,5
327,LARGO,largo,NA,102,9,2
1644,Lender,lender,NA,102,4,1
1203,Mechanic,mechanic,NA,102,9,3
5195,Bouncer,bouncer,NA,101,10,4
261,House,house,NA,101,14,1
3382,Montymort,montymort,NA,101,8,1
2116,"Nedward Flanders, Sr.",nedward flanders sr,NA,101,8,4
5030,UNCLE ZACK,uncle zack,NA,101,9,1
6504,Alarmist Narrator,alarmist narrator,NA,100,5,1
2271,Cadet Larsen,cadet larsen,NA,100,12,1
344,Curator,curator,NA,100,10,2
5554,Hiram,hiram,NA,100,16,1
2034,KANG-DOLE,kang-dole,NA,100,8,1
6333,Ken,ken,NA,100,12,1
868,Ramona,ramona,NA,100,9,2
2327,Constable Wiggum,constable wiggum,NA,99,8,2
5219,Drew Carey,drew carey,NA,99,3,1
646,Girls,girls,NA,99,21,11
3901,Jackson Browne,jackson browne,NA,99,6,1
4611,Rob Reiner,rob reiner,NA,99,5,1
912,Contractor,contractor,NA,98,6,2
574,Fbi Agent #2,fbi agent 2,NA,98,10,4
5937,Male Marketing Executive,male marketing executive,NA,98,7,1
291,MR. O'HARA,mr ohara,NA,98,6,1
5317,Old Italian Man,old italian man,NA,98,13,2
4719,DANTE JR.,dante jr,NA,97,7,1
5809,D.J. Kwanzaa,dj kwanzaa,NA,97,7,1
3578,James Lipton,james lipton,NA,97,6,2
4274,Moe's Thoughts,moes thoughts,NA,97,7,3
1506,Protesters,protesters,NA,97,10,5
130,Reporter #1,reporter 1,NA,97,14,9
884,Shopkeeper,shopkeeper,NA,97,11,3
5392,Soccer Mom,soccer mom,NA,97,6,1
761,Steve Allen,steve allen,NA,97,5,2
481,Customer,customer,NA,96,13,9
250,Dr. H. Boyle,dr h boyle,NA,96,5,1
780,General,general,NA,96,7,5
3536,Hamlet Bart,hamlet bart,NA,96,17,1
635,Johnny Carson,johnny carson,NA,96,9,2
1887,Teller #2,teller 2,NA,96,3,1
6490,Will Lyman,will lyman,NA,96,4,1
3103,Willie Nelson,willie nelson,NA,96,9,1
1070,Bobby Mindich,bobby mindich,NA,95,11,1
4718,Dante Calabresi,dante calabresi,NA,95,8,1
6716,DON BOOKNER,don bookner,NA,95,7,1
6465,Judd Apatow,judd apatow,NA,95,5,1
4329,Mr. Zhao,mr zhao,NA,95,6,1
1169,Nrc Man,nrc man,NA,95,8,1
654,Steven Tyler,steven tyler,NA,95,7,1
5704,Admissions Director,admissions director,NA,94,7,1
2977,Britney Spears,britney spears,NA,94,12,1
4650,Fletcher Christian,fletcher christian,NA,94,10,1
5375,Hockey Announcer #1,hockey announcer 1,NA,94,8,1
536,Lobbyist,lobbyist,NA,94,7,1
3019,Ak,ak,NA,93,13,1
1893,Bob Newhart,bob newhart,NA,93,2,1
5073,Dan Rather,dan rather,NA,93,3,1
6111,Drug Lord,drug lord,NA,93,10,1
848,Ms. Sinclair,ms sinclair,NA,93,6,1
1693,Parents,parents,NA,93,8,3
2437,Station Manager,station manager,NA,93,9,2
1883,Tom Kite,tom kite,NA,93,8,1
5558,Virgil Simpson,virgil simpson,NA,93,14,1
5916,Amuse Bruce,amuse bruce,NA,92,10,1
1585,Innkeeper,innkeeper,NA,92,8,3
2991,Jockey #1,jockey 1,NA,92,14,1
105,Maggie Simpson,maggie simpson,NA,92,9,8
168,Mr. Fisk,mr fisk,NA,92,3,1
4604,Verity,verity,NA,92,11,1
1310,Audience Member,audience member,NA,91,10,6
5247,Quenly,quenly,NA,91,9,1
3061,Robert Evans,robert evans,NA,91,3,1
3545,Ronaldo,ronaldo,NA,91,8,2
42,Secretary,secretary,NA,91,12,8
548,Speaker,speaker,NA,91,7,4
2839,Batman,batman,NA,90,8,2
378,Chauffeur,chauffeur,NA,90,12,3
268,Chief Inspector,chief inspector,NA,90,8,1
3980,Country Singer,country singer,NA,90,5,2
419,Executive #2,executive 2,NA,90,11,4
3359,Huck Finn,huck finn,NA,90,17,1
5988,James Madison,james madison,NA,90,11,1
2428,Jay Leno,jay leno,NA,90,2,2
1434,Leopold,leopold,NA,90,5,2
135,Man #2,man 2,NA,90,10,9
1591,Mr. T,mr t,NA,90,10,4
3588,Ms. Pommelhorst,ms pommelhorst,NA,90,7,2
636,Scoey,scoey,NA,90,7,1
3092,Tourist,tourist,NA,90,9,5
6582,Tumi,tumi,NA,90,8,1
1951,Very Tall Man,very tall man,NA,90,8,2
649,Collette,collette,NA,89,12,1
5510,Dick,dick,NA,89,11,1
6626,DUM,dum,NA,89,7,1
2429,HANK WILLIAMS JR.,hank williams jr,NA,89,6,1
4964,Jack Bauer,jack bauer,NA,89,10,1
6635,REGULAR GHOST MARGE,regular ghost marge,NA,89,7,1
2035,Spokesman,spokesman,NA,89,5,2
5451,Director #1,director 1,NA,88,13,1
3436,Dracula,dracula,NA,88,8,5
525,Flight Attendant,flight attendant,NA,88,12,6
6352,Male Icelander,male icelander,NA,88,8,1
1525,Trucker #1,trucker 1,NA,88,9,2
387,Woman #2,woman 2,NA,88,10,7
4411,Cameron Winklevoss,cameron winklevoss,NA,87,4,1
6667,DESERT HIPSTER,desert hipster,NA,87,3,1
482,DIAMOND JOE,diamond joe,NA,87,3,1
2342,Gun Clerk,gun clerk,NA,87,14,1
5119,Moe Dog,moe dog,NA,87,5,1
3267,Party Posse,party posse,NA,87,9,1
242,Thomas Jefferson,thomas jefferson,NA,87,9,4
5638,WALT,walt,NA,87,5,1
6572,20-something Husband,20-something husband,NA,86,8,1
5522,Clark Gable,clark gable,NA,86,6,1
5426,King Julio,king julio,NA,86,8,1
2105,Milhouse's Thoughts,milhouses thoughts,NA,86,4,2
2907,PENN,penn,NA,86,11,2
6017,Scheherazade,scheherazade,NA,86,8,1
5863,Taffy,taffy,NA,86,11,1
1415,Wildlife Man,wildlife man,NA,86,6,1
202,Cia Agent #1,cia agent 1,NA,85,8,1
1258,Ernest Borgnine,ernest borgnine,NA,85,8,1
1664,Fortune Teller,fortune teller,NA,85,8,1
3067,Kid Rock,kid rock,NA,85,6,1
6652,LEELA,leela,NA,85,11,1
3671,Robot #1,robot 1,NA,85,11,3
5437,Snow White,snow white,NA,85,12,1
114,Barflies,barflies,NA,84,13,12
2516,Bono,bono,NA,84,9,1
2714,"Ed Begley, Jr.",ed begley jr,NA,84,8,1
6608,NFL NARRATOR,nfl narrator,NA,84,5,1
1351,Recorded Voice,recorded voice,NA,84,5,4
5917,Spanish Chef,spanish chef,NA,84,6,1
4501,Terry Bradshaw,terry bradshaw,NA,84,5,1
2896,B-52'S,b-52s,NA,83,3,1
1568,Carla,carla,NA,83,3,2
2502,Cat Lady,cat lady,NA,83,10,6
524,Dad,dad,NA,83,9,5
3001,Duncan,duncan,NA,83,6,1
6533,Federation Executive,federation executive,NA,83,8,1
3826,Fox News Anchor,fox news anchor,NA,83,5,1
5643,Joyce,joyce,NA,83,6,1
675,Justice Of The Peace,justice of the peace,NA,83,9,1
5052,Keith Olbermann,keith olbermann,NA,83,6,1
3745,Little Richard,little richard,NA,83,10,1
5555,Mabel,mabel,NA,83,9,1
576,Psychic,psychic,NA,83,6,3
2843,Researcher #1,researcher 1,NA,83,9,1
2844,Researcher #2,researcher 2,NA,83,10,1
318,Rory,rory,NA,83,9,2
316,Security Guard #1,security guard 1,NA,83,8,4
2480,Thought Bubble Moe,thought bubble moe,NA,83,7,3
1143,Be Sharps,be sharps,NA,82,8,1
6598,CLIVE MERIWETHER,clive meriwether,NA,82,2,1
564,Collection Agent,collection agent,NA,82,8,1
2863,Farm Critic,farm critic,NA,82,3,1
441,MONROE,monroe,NA,82,4,1
1367,Nasa Announcer #1,nasa announcer 1,NA,82,4,1
2935,NRBQ,nrbq,NA,82,1,1
409,Senator Mendoza,senator mendoza,NA,82,8,3
2365,Stephen Jay Gould,stephen jay gould,NA,82,8,1
5505,Wilbur,wilbur,NA,82,10,2
2811,Woody Allen,woody allen,NA,82,8,4
5615,Megan,megan,NA,81,6,1
1885,Mr. Dewey,mr dewey,NA,81,5,1
5169,Natalie Maines,natalie maines,NA,81,7,1
4498,Old Robot,old robot,NA,81,9,1
2545,Pirate Captain,pirate captain,NA,81,8,2
5422,Walsingham,walsingham,NA,81,7,1
3419,Young Carl,young carl,NA,81,8,3
2621,Young Woman,young woman,NA,81,8,3
1672,Adult Nelson,adult nelson,NA,80,10,3
547,Agent,agent,NA,80,7,6
5216,Celebrity Reporter,celebrity reporter,NA,80,6,2
4534,Francesca Terwilliger,francesca terwilliger,NA,80,8,1
5812,Halle Berry,halle berry,NA,80,5,1
4262,Health Inspector,health inspector,NA,80,7,2
65,Tv Announcer #1,tv announcer 1,NA,80,7,3
5036,Alan Moore,alan moore,NA,79,7,1
1194,Burns's Father,burnss father,NA,79,7,2
2368,City Clerk,city clerk,NA,79,6,3
2030,Dole,dole,NA,79,6,1
1543,Godfrey,godfrey,NA,79,6,1
4638,Kavi,kavi,NA,79,2,1
440,KENT,kent,NA,79,4,1
634,Kevin,kevin,NA,79,12,3
131,Reporter #2,reporter 2,NA,79,10,7
3942,Tony Blair,tony blair,NA,79,6,1
1727,Tow Truck Man,tow truck man,NA,79,7,1
196,UGOLIN,ugolin,NA,79,13,2
6344,Vigorous Older Man,vigorous older man,NA,79,5,1
4698,Wallace Brady,wallace brady,NA,79,6,1
5190,Head Board Member,head board member,NA,78,8,1
1222,Humorist,humorist,NA,78,3,1
3907,Jim Proudfoot,jim proudfoot,NA,78,6,1
2044,Mr. Doyle,mr doyle,NA,78,6,1
357,Toshiro,toshiro,NA,78,10,1
3422,Young Moe,young moe,NA,78,9,2
5773,CHEEKBONE CHINESE SPY,cheekbone chinese spy,NA,77,7,1
1426,Deprogrammer,deprogrammer,NA,77,6,1
1874,Gerald Ford,gerald ford,NA,77,7,2
5005,Gerta,gerta,NA,77,9,1
103,Kid,kid,NA,77,13,10
2961,Lucy,lucy,NA,77,6,1
6409,Male Singer,male singer,NA,77,11,1
4566,Myra,myra,NA,77,10,4
6497,Rev. Kartawijaya,rev kartawijaya,NA,77,6,1
4927,Shadow Knight,shadow knight,NA,77,10,1
6710,ALIEN ANNOUNCER #1,alien announcer 1,NA,76,3,1
2261,Betty,betty,NA,76,8,1
2497,Castro,castro,NA,76,10,1
2028,Notable,notable,NA,76,7,1
4785,Prof. Stein,prof stein,NA,76,5,1
1544,ROCK BOTTOM ANNOUNCER,rock bottom announcer,NA,76,4,1
1716,Springfield,springfield,NA,76,4,1
3105,St. Peter,st peter,NA,76,8,3
2824,WILLIAM,william,NA,76,14,1
861,Barker,barker,NA,75,8,3
2217,Credit Representative,credit representative,NA,75,2,1
798,Crooner,crooner,NA,75,3,2
3368,Gypsy,gypsy,NA,75,9,2
2948,LINDSEY,lindsey,NA,75,6,1
5340,Nat Gladness,nat gladness,NA,75,9,1
869,Owner,owner,NA,75,8,5
2106,Paramedic,paramedic,NA,75,10,9
1479,Professor Taylor,professor taylor,NA,75,6,1
543,Songster,songster,NA,75,3,1
831,Teachers,teachers,NA,75,11,6
3591,Tina,tina,NA,75,13,1
2078,Wealthy Dowager,wealthy dowager,NA,75,9,7
4837,Bart-man,bart-man,NA,74,9,1
5411,Caitlin,caitlin,NA,74,8,1
117,Champ,champ,NA,74,9,2
3549,Lifeguard,lifeguard,NA,74,6,2
1325,Mrs. Quimby,mrs quimby,NA,74,9,3
4355,New England Rv-er,new england rv-er,NA,74,7,1
1993,Peter Frampton,peter frampton,NA,74,6,1
4758,Recruiter #2,recruiter 2,NA,74,9,1
6104,Russian Businessman,russian businessman,NA,74,5,1
5654,Ryan Seacrest,ryan seacrest,NA,74,6,1
4463,Uncle John,uncle john,NA,74,6,1
2618,Woman In Wedding Dress,woman in wedding dress,NA,74,5,1
3466,Barbara Walters,barbara walters,NA,73,5,1
5715,Dick Cheney,dick cheney,NA,73,7,1
5761,Grizzly Shawn,grizzly shawn,NA,73,8,2
3035,Helen Morehouse,helen morehouse,NA,73,10,1
1104,Husband,husband,NA,73,7,5
2453,Leprechaun,leprechaun,NA,73,9,2
155,Mob,mob,NA,73,11,6
1265,Optometrist,optometrist,NA,73,5,2
5711,Personal Physician,personal physician,NA,73,4,1
1676,Pet Store Man,pet store man,NA,73,3,1
263,Serak The Preparer,serak the preparer,NA,73,8,1
879,Soldier #2,soldier 2,NA,73,9,6
753,Ticket Taker,ticket taker,NA,73,7,5
4854,8-Year-Old Homer,8-year-old homer,NA,72,10,1
5300,Art Instructor,art instructor,NA,72,7,1
1075,BROOKE,brooke,NA,72,6,1
658,Everyone,everyone,NA,72,15,13
258,Executive #1,executive 1,NA,72,8,5
377,Mr. Bouvier,mr bouvier,NA,72,7,2
4755,Orson Welles,orson welles,NA,72,5,1
2180,Poochie,poochie,NA,72,6,2
3552,Present-Day Homer,present-day homer,NA,72,8,2
770,Sanjay Nahasapeemapetilon,sanjay nahasapeemapetilon,NA,72,7,6
4744,SIR MIX-A-LOT,sir mix-a-lot,NA,72,1,1
3355,Sourdough Moe,sourdough moe,NA,72,7,1
698,Sting,sting,NA,72,4,1
1089,Teenaged Guide,teenaged guide,NA,72,5,1
2685,Vincent Price,vincent price,NA,72,6,1
5894,Voice Of God,voice of god,NA,72,5,1
5702,Abby,abby,NA,71,6,1
2392,Carny,carny,NA,71,7,3
4697,Clarisse Drummond,clarisse drummond,NA,71,6,1
4423,Demon,demon,NA,71,9,3
5516,DICK SMOTHERS,dick smothers,NA,71,7,1
3656,Elvis Costello,elvis costello,NA,71,9,1
5529,Gator,gator,NA,71,5,1
507,Guard #2,guard 2,NA,71,11,7
1856,Lee Carvallo,lee carvallo,NA,71,7,1
2159,Mr. Burns's Thoughts,mr burnss thoughts,NA,71,3,2
4725,Skinny,skinny,NA,71,10,1
2488,Agent Miller,agent miller,NA,70,8,1
4307,Deputy,deputy,NA,70,5,1
4595,Female Animal Caretaker,female animal caretaker,NA,70,5,1
6385,Lilah,lilah,NA,70,6,1
1348,Malibu Stacy,malibu stacy,NA,70,10,2
3675,M.C. Safety,mc safety,NA,70,2,2
4832,Meaux,meaux,NA,70,9,1
5279,Mina,mina,NA,70,11,1
4509,Moe Pacifier,moe pacifier,NA,70,3,1
4319,Ranger Johnson,ranger johnson,NA,70,5,1
684,Repo Man,repo man,NA,70,10,5
3364,Sheriff Wiggum,sheriff wiggum,NA,70,8,2
3952,Sir Ian McKellen,sir ian mckellen,NA,70,7,1
730,Ted,ted,NA,70,8,2
2205,Very Old Clerk,very old clerk,NA,70,6,1
941,Adam West,adam west,NA,69,4,1
719,Bus Driver,bus driver,NA,69,11,4
4483,Child Therapist,child therapist,NA,69,6,1
5407,City Inspector,city inspector,NA,69,7,1
6387,Dexter Colt,dexter colt,NA,69,4,1
3580,Divorce Lawyer,divorce lawyer,NA,69,5,1
4603,Female Producer,female producer,NA,69,4,2
4429,Goat,goat,NA,69,4,2
2934,Johnny Bobby,johnny bobby,NA,69,1,1
2727,Australian Gamekeeper,australian gamekeeper,NA,68,4,1
4447,Emcee,emcee,NA,68,3,2
4687,Grumpy-looking Man,grumpy-looking man,NA,68,2,1
6744,RICHARD BRANSON,richard branson,NA,68,5,1
4946,Shelbyville Manager,shelbyville manager,NA,68,4,1
706,Sportscaster,sportscaster,NA,68,4,4
386,Woman #1,woman 1,NA,68,5,5
1112,Assistant,assistant,NA,67,12,9
5142,Betsy,betsy,NA,67,5,1
463,Chuck,chuck,NA,67,11,9
2026,Hugo,hugo,NA,67,5,1
4985,Improv Actor,improv actor,NA,67,7,1
1566,John F. Kennedy,john f kennedy,NA,67,6,3
5066,Memory Lisa,memory lisa,NA,67,4,1
1094,Miss Springfield,miss springfield,NA,67,8,6
2459,Naval Announcer,naval announcer,NA,67,3,1
1380,Race,race,NA,67,9,2
2825,ROBYN,robyn,NA,67,6,1
3767,Ruth Powers,ruth powers,NA,67,5,1
5310,Teenage Vance Connor,teenage vance connor,NA,67,3,1
3822,Airport Official,airport official,NA,66,4,1
2426,Businessman #1,businessman 1,NA,66,6,1
2032,Clinton,clinton,NA,66,5,1
1879,Dorothy Parker-ish Socialite,dorothy parker-ish socialite,NA,66,5,1
5915,Foie Greg,foie greg,NA,66,9,1
420,Head Engineer,head engineer,NA,66,10,1
505,Joey,joey,NA,66,12,3
5215,Little Homer,little homer,NA,66,11,5
2079,Male Admissions Officer,male admissions officer,NA,66,3,1
6569,Mrs. Trunch,mrs trunch,NA,66,9,1
5684,Muhammad Yunus,muhammad yunus,NA,66,5,1
1771,Officer Noble,officer noble,NA,66,8,1
5448,Older Executive,older executive,NA,66,7,1
2066,Prisoners,prisoners,NA,66,5,3
5311,Vance Connor,vance connor,NA,66,6,1
851,Actress,actress,NA,65,8,6
275,Charles Darwin,charles darwin,NA,65,3,1
3708,Exterminator,exterminator,NA,65,4,1
2336,Goody Maude,goody maude,NA,65,5,1
6391,NANCY SINATRA-TYPE SINGER,nancy sinatra-type singer,NA,65,3,1
881,Nerd #1,nerd 1,NA,65,3,2
934,Old Woman,old woman,NA,65,9,7
1803,Paul McCartney,paul mccartney,NA,65,6,1
1473,Police Dept. Machine,police dept machine,NA,65,2,1
3883,REGIS,regis,NA,65,4,1
1806,Store Owner,store owner,NA,65,7,5
2881,Tom Arnold,tom arnold,NA,65,3,1
5726,Tree Salesman,tree salesman,NA,65,5,1
737,Umpire,umpire,NA,65,9,4
3278,ADMIRAL,admiral,NA,64,8,1
1299,BIG TEXAN,big texan,NA,64,3,2
1994,Billy Corgan,billy corgan,NA,64,5,1
1320,Cat Burglar,cat burglar,NA,64,4,1
5177,Cheddarbarrel,cheddarbarrel,NA,64,4,1
3917,Don Castellaneta,don castellaneta,NA,64,6,1
2870,French Chef,french chef,NA,64,8,1
5046,Jack Black,jack black,NA,64,1,1
1511,Kindergarten Teacher,kindergarten teacher,NA,64,7,2
1569,Sam,sam,NA,64,6,4
1731,Tito Puente,tito puente,NA,64,5,2
3502,Zelda,zelda,NA,64,7,1
930,Attorney,attorney,NA,63,5,2
2416,Bill Gates,bill gates,NA,63,5,1
1909,Brinkley,brinkley,NA,63,4,1
384,Cable Guy,cable guy,NA,63,8,1
5984,Cbsbn Executive,cbsbn executive,NA,63,3,1
700,Choir,choir,NA,63,5,4
6290,CJ Ramone,cj ramone,NA,63,8,1
2400,Fantastic Dan,fantastic dan,NA,63,8,2
3683,Homeless Man,homeless man,NA,63,10,7
1416,Ivory Dealer,ivory dealer,NA,63,6,1
4993,Placido Domingo,placido domingo,NA,63,5,1
2735,RED,red,NA,63,3,1
5923,Thug,thug,NA,63,7,1
3360,Tom Sawyer,tom sawyer,NA,63,13,1
2223,Tommy,tommy,NA,63,10,2
1976,Young Frink,young frink,NA,63,2,1
2191,1986 Krusty,1986 krusty,NA,62,5,1
1845,Bont,bont,NA,62,6,2
1849,Carolers,carolers,NA,62,4,3
269,Dean Danielson,dean danielson,NA,62,6,1
2689,Dolly Parton,dolly parton,NA,62,5,1
4748,DR. PHIL,dr phil,NA,62,5,1
3682,Governor Mary Bailey,governor mary bailey,NA,62,4,2
1086,Hitler,hitler,NA,62,11,7
4358,Jesus,jesus,NA,62,7,4
3699,Kiki,kiki,NA,62,5,1
5293,Mark Cuban,mark cuban,NA,62,6,1
5063,Memory Marge,memory marge,NA,62,10,1
805,Roadie,roadie,NA,62,6,4
554,Sportscaster #1,sportscaster 1,NA,62,3,2
5905,Undertaker,undertaker,NA,62,4,1
2479,AIRCRAFT CARRIER CAPTAIN,aircraft carrier captain,NA,61,3,1
1938,Angry Dad,angry dad,NA,61,8,3
398,Boxing Announcer #1,boxing announcer 1,NA,61,2,1
2924,Butch Patrick,butch patrick,NA,61,5,1
4579,Eli Stern VI,eli stern vi,NA,61,4,1
3927,Fbi Agent,fbi agent,NA,61,5,5
5801,Female Animator,female animator,NA,61,3,1
5568,Gps,gps,NA,61,10,2
2687,Pat Summerall,pat summerall,NA,61,6,1
6637,REGULAR GHOST HOMER,regular ghost homer,NA,61,5,1
6331,Warm Female Voice,warm female voice,NA,61,7,1
6181,YOUNG SPIRO,young spiro,NA,61,3,1
4862,32-Year-Old Homer,32-year-old homer,NA,60,5,1
7,Children,children,NA,60,7,7
162,Counter Guy,counter guy,NA,60,8,1
2732,Deep Male Voice,deep male voice,NA,60,7,1
804,DEREK,derek,NA,60,6,1
1624,Dick Cavett,dick cavett,NA,60,4,1
4426,Female Radio Host,female radio host,NA,60,7,1
593,Female Voice,female voice,NA,60,11,5
5502,Huell Howser,huell howser,NA,60,6,1
4843,John Squawking Bear,john squawking bear,NA,60,5,1
818,Nun,nun,NA,60,8,4
5544,Pin Dealer,pin dealer,NA,60,8,1
3114,Snorky,snorky,NA,60,6,1
727,Teenage Boy,teenage boy,NA,60,4,3
5918,TONY BOURDAIN,tony bourdain,NA,60,3,1
3631,BILLY THE KID,billy the kid,NA,59,8,1
5772,Fat Chinese Spy,fat chinese spy,NA,59,4,1
6534,FEDERATION EXECUTIVE #2,federation executive 2,NA,59,3,1
226,Florist,florist,NA,59,7,2
5098,Gas Man,gas man,NA,59,3,1
5957,Jiff,jiff,NA,59,8,1
363,Larry King,larry king,NA,59,2,2
50,"Martin Prince, Sr.",martin prince sr,NA,59,8,4
216,Merchant,merchant,NA,59,4,2
1379,Mission Control,mission control,NA,59,4,1
4672,Mr. Pierce,mr pierce,NA,59,6,1
2164,Nanny,nanny,NA,59,6,2
2027,Prof. Mini-Frink,prof mini-frink,NA,59,3,1
5655,Randy Jackson,randy jackson,NA,59,1,1
6153,Shakespearean Actor,shakespearean actor,NA,59,4,1
1575,Stewardess,stewardess,NA,59,5,3
3049,Billy Carter's Ghost,billy carters ghost,NA,58,3,1
1931,Chorus Of Ape Elders,chorus of ape elders,NA,58,5,1
2605,Comptroller Atkins,comptroller atkins,NA,58,3,2
